it,SNR,mod,acc,f1
25,-4,GFSK,0.40523809523809523,0.2965779467680608
25,-4,CPFSK,0.40523809523809523,0.08859060402684564
25,-4,PAM4,0.40523809523809523,0.8074011774600506
25,-2,BPSK,0.40785714285714286,0.44849589790337285
25,-2,QAM16,0.40785714285714286,0.4093137254901961
25,-2,QPSK,0.40785714285714286,0.2270577105014191
25,-2,8PSK,0.40785714285714286,0.0
25,-2,GFSK,0.40785714285714286,0.510593220338983
25,-2,CPFSK,0.40785714285714286,0.19815668202764977
25,-2,PAM4,0.40785714285714286,0.7643593519882181
25,0,BPSK,0.41309523809523807,0.47578947368421043
25,0,QAM16,0.41309523809523807,0.38957055214723924
25,0,QPSK,0.41309523809523807,0.06611570247933884
25,0,8PSK,0.41309523809523807,0.051094890510948905
25,0,GFSK,0.41309523809523807,0.555205047318612
25,0,CPFSK,0.41309523809523807,0.3554603854389722
25,0,PAM4,0.41309523809523807,0.7466288147622426
25,2,BPSK,0.5545238095238095,0.7076631977294229
25,2,QAM16,0.5545238095238095,0.5080482897384306
25,2,QPSK,0.5545238095238095,0.22303921568627455
25,2,8PSK,0.5545238095238095,0.20401046207497822
25,2,GFSK,0.5545238095238095,0.6907630522088353
25,2,CPFSK,0.5545238095238095,0.6384479717813052
25,2,PAM4,0.5545238095238095,0.8494453248811411
25,4,BPSK,0.6797619047619048,0.8132260947274351
25,4,QAM16,0.6797619047619048,0.6741424802110819
25,4,QPSK,0.6797619047619048,0.35870698644421267
25,4,8PSK,0.6797619047619048,0.47299509001636664
25,4,GFSK,0.6797619047619048,0.723196881091618
25,4,CPFSK,0.6797619047619048,0.7636632200886262
25,4,PAM4,0.6797619047619048,0.8970099667774086
25,6,BPSK,0.7321428571428571,0.8515358361774743
25,6,QAM16,0.7321428571428571,0.7515337423312884
25,6,QPSK,0.7321428571428571,0.4502415458937198
25,6,8PSK,0.7321428571428571,0.5665369649805447
25,6,GFSK,0.7321428571428571,0.7595884003741814
25,6,CPFSK,0.7321428571428571,0.8014760147601476
25,6,PAM4,0.7321428571428571,0.9152542372881356
25,8,BPSK,0.7490476190476191,0.8659450457951706
25,8,QAM16,0.7490476190476191,0.7746031746031745
25,8,QPSK,0.7490476190476191,0.5286506469500925
25,8,8PSK,0.7490476190476191,0.5812101910828026
25,8,GFSK,0.7490476190476191,0.7576036866359447
25,8,CPFSK,0.7490476190476191,0.7976011994002998
25,8,PAM4,0.7490476190476191,0.9204737732656515
25,10,BPSK,0.7483333333333333,0.8520102651839179
25,10,QAM16,0.7483333333333333,0.7762128325508607
25,10,QPSK,0.7483333333333333,0.5064695009242144
25,10,8PSK,0.7483333333333333,0.5937007874015747
25,10,GFSK,0.7483333333333333,0.772093023255814
25,10,CPFSK,0.7483333333333333,0.8101644245142002
25,10,PAM4,0.7483333333333333,0.9107744107744107
25,12,BPSK,0.7347619047619047,0.8539898132427844
25,12,QAM16,0.7347619047619047,0.7719298245614035
25,12,QPSK,0.7347619047619047,0.4691136974037601
25,12,8PSK,0.7347619047619047,0.54281098546042
25,12,GFSK,0.7347619047619047,0.7620817843866171
25,12,CPFSK,0.7347619047619047,0.7997021593447505
25,12,PAM4,0.7347619047619047,0.9279731993299833
25,14,BPSK,0.7461904761904762,0.8542372881355932
25,14,QAM16,0.7461904761904762,0.7818329278183294
25,14,QPSK,0.7461904761904762,0.5326278659611994
25,14,8PSK,0.7461904761904762,0.6070853462157809
25,14,GFSK,0.7461904761904762,0.727962085308057
25,14,CPFSK,0.7461904761904762,0.7845142439737035
25,14,PAM4,0.7461904761904762,0.923336141533277
25,16,BPSK,0.7438095238095238,0.8744804655029095
25,16,QAM16,0.7438095238095238,0.7922705314009661
25,16,QPSK,0.7438095238095238,0.5183823529411764
25,16,8PSK,0.7438095238095238,0.5874015748031497
25,16,GFSK,0.7438095238095238,0.7214953271028037
25,16,CPFSK,0.7438095238095238,0.7740029542097489
25,16,PAM4,0.7438095238095238,0.9224211423699915
25,18,BPSK,0.7409523809523809,0.8561872909698997
25,18,QAM16,0.7409523809523809,0.7788309636650869
25,18,QPSK,0.7409523809523809,0.4972273567467652
25,18,8PSK,0.7409523809523809,0.5893566322478158
25,18,GFSK,0.7409523809523809,0.7323135755258127
25,18,CPFSK,0.7409523809523809,0.7897810218978102
25,18,PAM4,0.7409523809523809,0.9195596951735816
26,-10,BPSK,0.15785714285714286,0.0949367088607595
26,-10,QAM16,0.15785714285714286,0.21864951768488747
26,-10,QPSK,0.15785714285714286,0.21087786259541985
26,-10,8PSK,0.15785714285714286,0.0
26,-10,GFSK,0.15785714285714286,0.01305057096247961
26,-10,CPFSK,0.15785714285714286,0.21229637414608513
26,-10,PAM4,0.15785714285714286,0.06131386861313868
26,-8,BPSK,0.20761904761904762,0.10156971375807941
26,-8,QAM16,0.20761904761904762,0.3462246777163905
26,-8,QPSK,0.20761904761904762,0.23135964912280704
26,-8,8PSK,0.20761904761904762,0.0
26,-8,GFSK,0.20761904761904762,0.02917341977309562
26,-8,CPFSK,0.20761904761904762,0.22269579115610016
26,-8,PAM4,0.20761904761904762,0.2753246753246753
26,-6,BPSK,0.3269047619047619,0.2013170272812794
26,-6,QAM16,0.3269047619047619,0.5224748810153358
26,-6,QPSK,0.3269047619047619,0.2581081081081081
26,-6,8PSK,0.3269047619047619,0.0
26,-6,GFSK,0.3269047619047619,0.09465648854961833
26,-6,CPFSK,0.3269047619047619,0.2568370986920333
26,-6,PAM4,0.3269047619047619,0.6491739552964042
26,-4,BPSK,0.38452380952380955,0.3230046948356808
26,-4,QAM16,0.38452380952380955,0.4803220035778176
26,-4,QPSK,0.38452380952380955,0.20229007633587784
26,-4,8PSK,0.38452380952380955,0.0
26,-4,GFSK,0.38452380952380955,0.2297872340425532
26,-4,CPFSK,0.38452380952380955,0.28784792939579096
26,-4,PAM4,0.38452380952380955,0.7971698113207546
26,-2,BPSK,0.35095238095238096,0.3028455284552845
26,-2,QAM16,0.35095238095238096,0.37606837606837606
26,-2,QPSK,0.35095238095238096,0.05929919137466308
26,-2,8PSK,0.35095238095238096,0.0
26,-2,GFSK,0.35095238095238096,0.373266078184111
26,-2,CPFSK,0.35095238095238096,0.21700879765395895
26,-2,PAM4,0.35095238095238096,0.7161693268563497
26,0,BPSK,0.42214285714285715,0.41067285382830626
26,0,QAM16,0.42214285714285715,0.42661122661122663
26,0,QPSK,0.42214285714285715,0.13963480128893666
26,0,8PSK,0.42214285714285715,0.039766081871345026
26,0,GFSK,0.42214285714285715,0.6114519427402862
26,0,CPFSK,0.42214285714285715,0.3871657754010696
26,0,PAM4,0.42214285714285715,0.7266387726638772
26,2,BPSK,0.5964285714285714,0.6713852376137514
26,2,QAM16,0.5964285714285714,0.5774248440158821
26,2,QPSK,0.5964285714285714,0.44125560538116587
26,2,8PSK,0.5964285714285714,0.25486381322957197
26,2,GFSK,0.5964285714285714,0.7056567593480344
26,2,CPFSK,0.5964285714285714,0.6508474576271186
26,2,PAM4,0.5964285714285714,0.8346333853354133
26,4,BPSK,0.6819047619047619,0.7845719661335842
26,4,QAM16,0.6819047619047619,0.6823529411764706
26,4,QPSK,0.6819047619047619,0.5208497246262785
26,4,8PSK,0.6819047619047619,0.33771929824561403
26,4,GFSK,0.6819047619047619,0.7260536398467433
26,4,CPFSK,0.6819047619047619,0.76410998552822
26,4,PAM4,0.6819047619047619,0.8898163606010017
26,6,BPSK,0.7223809523809523,0.8300536672629696
26,6,QAM16,0.7223809523809523,0.7352071005917159
26,6,QPSK,0.7223809523809523,0.5786802030456853
26,6,8PSK,0.7223809523809523,0.4100327153762268
26,6,GFSK,0.7223809523809523,0.7641681901279707
26,6,CPFSK,0.7223809523809523,0.7872968980797638
26,6,PAM4,0.7223809523809523,0.9021922428330523
26,8,BPSK,0.7295238095238096,0.8626086956521739
26,8,QAM16,0.7295238095238096,0.7583081570996979
26,8,QPSK,0.7295238095238096,0.5875706214689266
26,8,8PSK,0.7295238095238096,0.3949483352468427
26,8,GFSK,0.7295238095238096,0.7502222222222223
26,8,CPFSK,0.7295238095238096,0.7735139202407825
26,8,PAM4,0.7295238095238096,0.9147679324894515
26,10,BPSK,0.7352380952380952,0.837251356238698
26,10,QAM16,0.7352380952380952,0.75037147102526
26,10,QPSK,0.7352380952380952,0.6044568245125348
26,10,8PSK,0.7352380952380952,0.43351955307262563
26,10,GFSK,0.7352380952380952,0.7787769784172662
26,10,CPFSK,0.7352380952380952,0.8006065200909781
26,10,PAM4,0.7352380952380952,0.8954468802698146
26,12,BPSK,0.7285714285714285,0.8308237378210807
26,12,QAM16,0.7285714285714285,0.7711026615969581
26,12,QPSK,0.7285714285714285,0.5824022346368715
26,12,8PSK,0.7285714285714285,0.3982002249718785
26,12,GFSK,0.7285714285714285,0.7635075287865368
26,12,CPFSK,0.7285714285714285,0.7833333333333333
26,12,PAM4,0.7285714285714285,0.9139966273187183
26,14,BPSK,0.7238095238095238,0.8525754884547069
26,14,QAM16,0.7238095238095238,0.7685113016367888
26,14,QPSK,0.7238095238095238,0.5862304021813225
26,14,8PSK,0.7238095238095238,0.37800687285223367
26,14,GFSK,0.7238095238095238,0.7441016333938295
26,14,CPFSK,0.7238095238095238,0.7671840354767184
26,14,PAM4,0.7238095238095238,0.9080267558528428
26,16,BPSK,0.7235714285714285,0.8674698795180722
26,16,QAM16,0.7235714285714285,0.7693486590038313
26,16,QPSK,0.7235714285714285,0.5921787709497207
26,16,8PSK,0.7235714285714285,0.3995485327313769
26,16,GFSK,0.7235714285714285,0.7280858676207513
26,16,CPFSK,0.7235714285714285,0.7565543071161048
26,16,PAM4,0.7235714285714285,0.8950086058519794
26,18,BPSK,0.7214285714285714,0.8458844133099824
26,18,QAM16,0.7214285714285714,0.7615442846328538
26,18,QPSK,0.7214285714285714,0.5815405968077724
26,18,8PSK,0.7214285714285714,0.3735498839907192
26,18,GFSK,0.7214285714285714,0.7336956521739131
26,18,CPFSK,0.7214285714285714,0.7704918032786885
26,18,PAM4,0.7214285714285714,0.9124579124579124
27,-10,BPSK,0.16357142857142856,0.1294326241134752
27,-10,QAM16,0.16357142857142856,0.12515042117930203
27,-10,QPSK,0.16357142857142856,0.2404040404040404
27,-10,8PSK,0.16357142857142856,0.15342960288808666
27,-10,GFSK,0.16357142857142856,0.0393939393939394
27,-10,CPFSK,0.16357142857142856,0.08665105386416862
27,-10,PAM4,0.16357142857142856,0.16489988221436985
27,-8,BPSK,0.20785714285714285,0.132890365448505
27,-8,QAM16,0.20785714285714285,0.2459016393442623
27,-8,QPSK,0.20785714285714285,0.27549868272487765
27,-8,8PSK,0.20785714285714285,0.14183123877917414
27,-8,GFSK,0.20785714285714285,0.10570236439499305
27,-8,CPFSK,0.20785714285714285,0.08764044943820225
27,-8,PAM4,0.20785714285714285,0.3451143451143451
27,-6,BPSK,0.3333333333333333,0.21043771043771042
27,-6,QAM16,0.3333333333333333,0.5770609318996416
27,-6,QPSK,0.3333333333333333,0.30864197530864196
27,-6,8PSK,0.3333333333333333,0.18098720292504572
27,-6,GFSK,0.3333333333333333,0.2701363073110285
27,-6,CPFSK,0.3333333333333333,0.13847900113507378
27,-6,PAM4,0.3333333333333333,0.5943708609271523
27,-4,BPSK,0.4104761904761905,0.2775368603642671
27,-4,QAM16,0.4104761904761905,0.6609498680738787
27,-4,QPSK,0.4104761904761905,0.3235294117647059
27,-4,8PSK,0.4104761904761905,0.19681908548707755
27,-4,GFSK,0.4104761904761905,0.3482142857142857
27,-4,CPFSK,0.4104761904761905,0.14218009478672985
27,-4,PAM4,0.4104761904761905,0.6966924700914848
27,-2,BPSK,0.38976190476190475,0.34291581108829566
27,-2,QAM16,0.38976190476190475,0.43273835437527214
27,-2,QPSK,0.38976190476190475,0.17333333333333334
27,-2,8PSK,0.38976190476190475,0.1925601750547046
27,-2,GFSK,0.38976190476190475,0.4444444444444445
27,-2,CPFSK,0.38976190476190475,0.1034013605442177
27,-2,PAM4,0.38976190476190475,0.687810945273632
27,0,BPSK,0.4107142857142857,0.3034825870646766
27,0,QAM16,0.4107142857142857,0.3946117274167988
27,0,QPSK,0.4107142857142857,0.02710843373493976
27,0,8PSK,0.4107142857142857,0.04567307692307692
27,0,GFSK,0.4107142857142857,0.592436974789916
27,0,CPFSK,0.4107142857142857,0.47821878025169406
27,0,PAM4,0.4107142857142857,0.688874921433061
27,2,BPSK,0.5771428571428572,0.5845824411134903
27,2,QAM16,0.5771428571428572,0.5447338618346544
27,2,QPSK,0.5771428571428572,0.2727272727272727
27,2,8PSK,0.5771428571428572,0.3318777292576419
27,2,GFSK,0.5771428571428572,0.6952288218111004
27,2,CPFSK,0.5771428571428572,0.6904942965779468
27,2,PAM4,0.5771428571428572,0.7977126518942101
27,4,BPSK,0.6954761904761905,0.7545717035611165
27,4,QAM16,0.6954761904761905,0.7212874908558888
27,4,QPSK,0.6954761904761905,0.48806366047745353
27,4,8PSK,0.6954761904761905,0.4841549295774648
27,4,GFSK,0.6954761904761905,0.7167167167167167
27,4,CPFSK,0.6954761904761905,0.7767669699090274
27,4,PAM4,0.6954761904761905,0.8806774441878368
27,6,BPSK,0.7304761904761905,0.8211091234347049
27,6,QAM16,0.7304761904761905,0.7786131996658313
27,6,QPSK,0.7304761904761905,0.571001494768311
27,6,8PSK,0.7304761904761905,0.48587570621468923
27,6,GFSK,0.7304761904761905,0.7436893203883496
27,6,CPFSK,0.7304761904761905,0.7934936350777935
27,6,PAM4,0.7304761904761905,0.9008863819500402
27,8,BPSK,0.7445238095238095,0.8631211857018308
27,8,QAM16,0.7445238095238095,0.7986577181208053
27,8,QPSK,0.7445238095238095,0.599568655643422
27,8,8PSK,0.7445238095238095,0.4815920398009951
27,8,GFSK,0.7445238095238095,0.7332053742802304
27,8,CPFSK,0.7445238095238095,0.7879223580158159
27,8,PAM4,0.7445238095238095,0.9204545454545455
27,10,BPSK,0.7507142857142857,0.8389982110912343
27,10,QAM16,0.7507142857142857,0.8026644462947543
27,10,QPSK,0.7507142857142857,0.6133879781420765
27,10,8PSK,0.7507142857142857,0.46521287642782977
27,10,GFSK,0.7507142857142857,0.7701040681173131
27,10,CPFSK,0.7507142857142857,0.810850439882698
27,10,PAM4,0.7507142857142857,0.9229521492295215
27,12,BPSK,0.7347619047619047,0.8324514991181658
27,12,QAM16,0.7347619047619047,0.7943143812709029
27,12,QPSK,0.7347619047619047,0.5793201133144475
27,12,8PSK,0.7347619047619047,0.4612286002014099
27,12,GFSK,0.7347619047619047,0.7398297067171239
27,12,CPFSK,0.7347619047619047,0.7865986890021851
27,12,PAM4,0.7347619047619047,0.923076923076923
27,14,BPSK,0.7302380952380952,0.8444444444444444
27,14,QAM16,0.7302380952380952,0.7955517536355861
27,14,QPSK,0.7302380952380952,0.5904761904761904
27,14,8PSK,0.7302380952380952,0.4303534303534304
27,14,GFSK,0.7302380952380952,0.7204610951008645
27,14,CPFSK,0.7302380952380952,0.7793696275071633
27,14,PAM4,0.7302380952380952,0.9167340339531124
27,16,BPSK,0.7397619047619047,0.8709677419354839
27,16,QAM16,0.7397619047619047,0.8103448275862069
27,16,QPSK,0.7397619047619047,0.6044568245125348
27,16,8PSK,0.7397619047619047,0.4560327198364008
27,16,GFSK,0.7397619047619047,0.7196969696969696
27,16,CPFSK,0.7397619047619047,0.7697893972403776
27,16,PAM4,0.7397619047619047,0.9168724279835391
27,18,BPSK,0.7359523809523809,0.8521739130434782
27,18,QAM16,0.7359523809523809,0.8
27,18,QPSK,0.7359523809523809,0.5880721220527046
27,18,8PSK,0.7359523809523809,0.42886597938144333
27,18,GFSK,0.7359523809523809,0.7335907335907337
27,18,CPFSK,0.7359523809523809,0.7896253602305475
27,18,PAM4,0.7359523809523809,0.9217110573042776
28,-10,BPSK,0.1438095238095238,0.08102345415778252
28,-10,QAM16,0.1438095238095238,0.16556914393226718
28,-10,QPSK,0.1438095238095238,0.22906185261911804
28,-10,8PSK,0.1438095238095238,0.11829944547134937
28,-10,GFSK,0.1438095238095238,0.048780487804878044
28,-10,CPFSK,0.1438095238095238,0.013071895424836602
28,-10,PAM4,0.1438095238095238,0.019077901430842606
28,-8,BPSK,0.17404761904761903,0.07972858354537744
28,-8,QAM16,0.17404761904761903,0.2899082568807339
28,-8,QPSK,0.17404761904761903,0.2655706607650964
28,-8,8PSK,0.17404761904761903,0.12216748768472907
28,-8,GFSK,0.17404761904761903,0.05007363770250368
28,-8,CPFSK,0.17404761904761903,0.006568144499178982
28,-8,PAM4,0.17404761904761903,0.07518796992481201
28,-6,BPSK,0.2733333333333333,0.1791907514450867
28,-6,QAM16,0.2733333333333333,0.5701754385964912
28,-6,QPSK,0.2733333333333333,0.3031437125748503
28,-6,8PSK,0.2733333333333333,0.13665943600867678
28,-6,GFSK,0.2733333333333333,0.04294478527607362
28,-6,CPFSK,0.2733333333333333,0.006589785831960461
28,-6,PAM4,0.2733333333333333,0.37735849056603776
28,-4,BPSK,0.38261904761904764,0.3871866295264624
28,-4,QAM16,0.38261904761904764,0.5894236482471776
28,-4,QPSK,0.38261904761904764,0.3316110850164396
28,-4,8PSK,0.38261904761904764,0.12009803921568628
28,-4,GFSK,0.38261904761904764,0.022400000000000003
28,-4,CPFSK,0.38261904761904764,0.003305785123966942
28,-4,PAM4,0.38261904761904764,0.7649186256781193
28,-2,BPSK,0.38476190476190475,0.4606141522029372
28,-2,QAM16,0.38476190476190475,0.43616109682947724
28,-2,QPSK,0.38476190476190475,0.2850678733031674
28,-2,8PSK,0.38476190476190475,0.056463595839524525
28,-2,GFSK,0.38476190476190475,0.11384615384615385
28,-2,CPFSK,0.38476190476190475,0.0384
28,-2,PAM4,0.38476190476190475,0.7805255023183927
28,0,BPSK,0.4069047619047619,0.5202020202020201
28,0,QAM16,0.4069047619047619,0.413290113452188
28,0,QPSK,0.4069047619047619,0.10904584882280051
28,0,8PSK,0.4069047619047619,0.04713114754098361
28,0,GFSK,0.4069047619047619,0.48630136986301364
28,0,CPFSK,0.4069047619047619,0.2619974059662776
28,0,PAM4,0.4069047619047619,0.7747336377473364
28,2,BPSK,0.5602380952380952,0.7398945518453428
28,2,QAM16,0.5602380952380952,0.5324813631522897
28,2,QPSK,0.5602380952380952,0.2796709753231492
28,2,8PSK,0.5602380952380952,0.22661596958174904
28,2,GFSK,0.5602380952380952,0.705539358600583
28,2,CPFSK,0.5602380952380952,0.5630676084762866
28,2,PAM4,0.5602380952380952,0.8714524207011686
28,4,BPSK,0.6885714285714286,0.8186528497409327
28,4,QAM16,0.6885714285714286,0.6824324324324323
28,4,QPSK,0.6885714285714286,0.45614035087719296
28,4,8PSK,0.6885714285714286,0.4440589765828274
28,4,GFSK,0.6885714285714286,0.7415730337078651
28,4,CPFSK,0.6885714285714286,0.7528868360277136
28,4,PAM4,0.6885714285714286,0.9059534081104401
28,6,BPSK,0.7330952380952381,0.8244147157190636
28,6,QAM16,0.7330952380952381,0.7556596409055425
28,6,QPSK,0.7330952380952381,0.5343511450381679
28,6,8PSK,0.7330952380952381,0.5466893039049237
28,6,GFSK,0.7330952380952381,0.7669039145907472
28,6,CPFSK,0.7330952380952381,0.792598303777949
28,6,PAM4,0.7330952380952381,0.9082969432314412
28,8,BPSK,0.7480952380952381,0.8602510460251046
28,8,QAM16,0.7480952380952381,0.787830264211369
28,8,QPSK,0.7480952380952381,0.566853482786229
28,8,8PSK,0.7480952380952381,0.5475763016157988
28,8,GFSK,0.7480952380952381,0.7579672695951766
28,8,CPFSK,0.7480952380952381,0.7819905213270142
28,8,PAM4,0.7480952380952381,0.9296740994854202
28,10,BPSK,0.7421428571428571,0.8316326530612245
28,10,QAM16,0.7421428571428571,0.7649842271293376
28,10,QPSK,0.7421428571428571,0.5791505791505792
28,10,8PSK,0.7421428571428571,0.535288725939505
28,10,GFSK,0.7421428571428571,0.7889273356401384
28,10,CPFSK,0.7421428571428571,0.7980922098569159
28,10,PAM4,0.7421428571428571,0.8961937716262975
28,12,BPSK,0.7333333333333333,0.8392554991539762
28,12,QAM16,0.7333333333333333,0.7932148626817449
28,12,QPSK,0.7333333333333333,0.5172955974842768
28,12,8PSK,0.7333333333333333,0.5169946332737031
28,12,GFSK,0.7333333333333333,0.7625649913344887
28,12,CPFSK,0.7333333333333333,0.7772511848341231
28,12,PAM4,0.7333333333333333,0.9282051282051282
28,14,BPSK,0.7392857142857143,0.8467400508044032
28,14,QAM16,0.7392857142857143,0.7865903515944399
28,14,QPSK,0.7392857142857143,0.5651515151515152
28,14,8PSK,0.7392857142857143,0.5340699815837937
28,14,GFSK,0.7392857142857143,0.7482142857142857
28,14,CPFSK,0.7392857142857143,0.7791411042944785
28,14,PAM4,0.7392857142857143,0.9159519725557461
28,16,BPSK,0.7323809523809524,0.8566721581548601
28,16,QAM16,0.7323809523809524,0.7911547911547911
28,16,QPSK,0.7323809523809524,0.5515625000000002
28,16,8PSK,0.7323809523809524,0.5279279279279279
28,16,GFSK,0.7323809523809524,0.7379310344827587
28,16,CPFSK,0.7323809523809524,0.7576953433307025
28,16,PAM4,0.7323809523809524,0.9041811846689894
28,18,BPSK,0.725,0.8325041459369819
28,18,QAM16,0.725,0.782051282051282
28,18,QPSK,0.725,0.5412130637636081
28,18,8PSK,0.725,0.507848568790397
28,18,GFSK,0.725,0.7384882710686359
28,18,CPFSK,0.725,0.7635506677140612
28,18,PAM4,0.725,0.9037294015611449
29,-10,BPSK,0.1626190476190476,0.11225444340505146
29,-10,QAM16,0.1626190476190476,0.08528198074277855
29,-10,QPSK,0.1626190476190476,0.14713430282292558
29,-10,8PSK,0.1626190476190476,0.2600243013365735
29,-10,GFSK,0.1626190476190476,0.09523809523809523
29,-10,CPFSK,0.1626190476190476,0.05100671140939598
29,-10,PAM4,0.1626190476190476,0.07239819004524888
29,-8,BPSK,0.19595238095238096,0.13531353135313529
29,-8,QAM16,0.19595238095238096,0.1984126984126984
29,-8,QPSK,0.19595238095238096,0.1423487544483986
29,-8,8PSK,0.19595238095238096,0.27176079734219266
29,-8,GFSK,0.19595238095238096,0.15931372549019607
29,-8,CPFSK,0.19595238095238096,0.06495263870094722
29,-8,PAM4,0.19595238095238096,0.23687752355316286
29,-6,BPSK,0.3252380952380952,0.251005631536605
29,-6,QAM16,0.3252380952380952,0.5901960784313727
29,-6,QPSK,0.3252380952380952,0.1691176470588235
29,-6,8PSK,0.3252380952380952,0.29368932038834955
29,-6,GFSK,0.3252380952380952,0.2977272727272727
29,-6,CPFSK,0.3252380952380952,0.07671232876712328
29,-6,PAM4,0.3252380952380952,0.610134436401241
29,-4,BPSK,0.4276190476190476,0.35456110154905335
29,-4,QAM16,0.4276190476190476,0.7553269654665687
29,-4,QPSK,0.4276190476190476,0.2270663033605813
29,-4,8PSK,0.4276190476190476,0.3073639274279616
29,-4,GFSK,0.4276190476190476,0.34404145077720205
29,-4,CPFSK,0.4276190476190476,0.06294706723891273
29,-4,PAM4,0.4276190476190476,0.7673667205169628
29,-2,BPSK,0.4469047619047619,0.5086136177194421
29,-2,QAM16,0.4469047619047619,0.536092882382635
29,-2,QPSK,0.4469047619047619,0.26722689075630257
29,-2,8PSK,0.4469047619047619,0.25733207190160834
29,-2,GFSK,0.4469047619047619,0.4252288911495422
29,-2,CPFSK,0.4469047619047619,0.056716417910447764
29,-2,PAM4,0.4469047619047619,0.7892307692307693
29,0,BPSK,0.4764285714285714,0.6660714285714286
29,0,QAM16,0.4764285714285714,0.41406250000000006
29,0,QPSK,0.4764285714285714,0.06267029972752043
29,0,8PSK,0.4764285714285714,0.039492242595204514
29,0,GFSK,0.4764285714285714,0.5735449735449735
29,0,CPFSK,0.4764285714285714,0.4921369102682701
29,0,PAM4,0.4764285714285714,0.8377298161470823
29,2,BPSK,0.5919047619047619,0.7538883806038427
29,2,QAM16,0.5919047619047619,0.5188118811881188
29,2,QPSK,0.5919047619047619,0.26682986536107717
29,2,8PSK,0.5919047619047619,0.1737089201877934
29,2,GFSK,0.5919047619047619,0.7063414634146342
29,2,CPFSK,0.5919047619047619,0.6834895457822638
29,2,PAM4,0.5919047619047619,0.880597014925373
29,4,BPSK,0.699047619047619,0.8272807794508414
29,4,QAM16,0.699047619047619,0.6829896907216495
29,4,QPSK,0.699047619047619,0.5103806228373703
29,4,8PSK,0.699047619047619,0.3891779396462019
29,4,GFSK,0.699047619047619,0.7262135922330096
29,4,CPFSK,0.699047619047619,0.7689015691868758
29,4,PAM4,0.699047619047619,0.9299145299145299
29,6,BPSK,0.729047619047619,0.8383333333333334
29,6,QAM16,0.729047619047619,0.7599999999999999
29,6,QPSK,0.729047619047619,0.5833956619296935
29,6,8PSK,0.729047619047619,0.43309499489274766
29,6,GFSK,0.729047619047619,0.7412982126058326
29,6,CPFSK,0.729047619047619,0.7856620336503292
29,6,PAM4,0.729047619047619,0.9220103986135183
29,8,BPSK,0.7509523809523809,0.8862876254180602
29,8,QAM16,0.7509523809523809,0.7984313725490196
29,8,QPSK,0.7509523809523809,0.6113914924297044
29,8,8PSK,0.7509523809523809,0.45141065830721
29,8,GFSK,0.7509523809523809,0.7465437788018435
29,8,CPFSK,0.7509523809523809,0.7865168539325842
29,8,PAM4,0.7509523809523809,0.9356223175965666
29,10,BPSK,0.7552380952380953,0.8578595317725753
29,10,QAM16,0.7552380952380953,0.8155802861685215
29,10,QPSK,0.7552380952380953,0.6252587991718426
29,10,8PSK,0.7552380952380953,0.4410480349344978
29,10,GFSK,0.7552380952380953,0.7669724770642201
29,10,CPFSK,0.7552380952380953,0.799097065462754
29,10,PAM4,0.7552380952380953,0.9328743545611016
29,12,BPSK,0.7385714285714285,0.8518518518518519
29,12,QAM16,0.7385714285714285,0.8051323175621491
29,12,QPSK,0.7385714285714285,0.5871687587168759
29,12,8PSK,0.7385714285714285,0.4192513368983957
29,12,GFSK,0.7385714285714285,0.7408088235294117
29,12,CPFSK,0.7385714285714285,0.7768595041322314
29,12,PAM4,0.7385714285714285,0.9464740866610025
29,14,BPSK,0.7366666666666667,0.8631756756756758
29,14,QAM16,0.7366666666666667,0.8116410670978174
29,14,QPSK,0.7366666666666667,0.5904109589041096
29,14,8PSK,0.7366666666666667,0.4034519956850054
29,14,GFSK,0.7366666666666667,0.72865275142315
29,14,CPFSK,0.7366666666666667,0.7817258883248731
29,14,PAM4,0.7366666666666667,0.9318377911993098
29,16,BPSK,0.7428571428571429,0.8811881188118812
29,16,QAM16,0.7428571428571429,0.8207623682076237
29,16,QPSK,0.7428571428571429,0.6067726330338632
29,16,8PSK,0.7428571428571429,0.4190064794816414
29,16,GFSK,0.7428571428571429,0.7235621521335807
29,16,CPFSK,0.7428571428571429,0.7652303120356613
29,16,PAM4,0.7428571428571429,0.9360967184801381
29,18,BPSK,0.735,0.8531120331950208
29,18,QAM16,0.735,0.8022598870056497
29,18,QPSK,0.735,0.6064339493497605
29,18,8PSK,0.735,0.40843507214206437
29,18,GFSK,0.735,0.7185185185185184
29,18,CPFSK,0.735,0.7645305514157972
29,18,PAM4,0.735,0.9351535836177474
30,-10,BPSK,0.1411904761904762,0.11389128559102675
30,-10,QAM16,0.1411904761904762,0.1645933014354067
30,-10,QPSK,0.1411904761904762,0.21087928464977643
30,-10,8PSK,0.1411904761904762,0.11940298507462686
30,-10,GFSK,0.1411904761904762,0.07142857142857142
30,-10,CPFSK,0.1411904761904762,0.10133843212237093
30,-10,PAM4,0.1411904761904762,0.03827751196172249
30,-8,BPSK,0.1930952380952381,0.1437403400309119
30,-8,QAM16,0.1930952380952381,0.26859903381642514
30,-8,QPSK,0.1930952380952381,0.2532714225411566
30,-8,8PSK,0.1930952380952381,0.17446043165467626
30,-8,GFSK,0.1930952380952381,0.14896214896214896
30,-8,CPFSK,0.1930952380952381,0.110803324099723
30,-8,PAM4,0.1930952380952381,0.17732558139534885
